Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
172	94	7.77749825	1.38567474	101325.009	101325.009	101325.009	101325.009	3.75657692e-06	0.00101325009	0	100	0.0102085	0	0	3
173	94	7.8	1.39373099	101325.009	101325.009	101325.009	101325.009	3.64368316e-06	0.00101325009	0	100	0.0102236	0	0	3
174	94	7.87749622	1.40178724	101325.009	101325.009	101325.009	101325.009	3.48578033e-06	0.00101325009	0	100	0.0102079	0	0	3
175	95	7.9	1.40984349	101325.009	101325.009	101325.009	101325.009	3.40203405e-06	0.00101325009	0	100	0.010224	0	0	3
176	95	7.97748616	1.41789973	101325.009	101325.009	101325.009	101325.009	3.24047869e-06	0.00101325009	0	100	0.010208	0	0	3
177	95	8	1.42595598	101325.009	101325.009	101325.009	101325.009	3.18180537e-06	0.00101325009	0	100	0.0102238	0	0	3
178	96	8.0775016	1.43401223	101325.009	101325.009	101325.009	101325.009	3.04674904e-06	0.00101325009	0	100	0.0102082	0	0	3
179	96	8.1	1.44206848	101325.009	101325.009	101325.009	101325.009	3.00887041e-06	0.00101325009	0	100	0.0102236	0	0	3
180	97	8.17748986	1.45012473	101325.009	101325.009	101325.009	101325.009	2.87081639e-06	0.00101325009	0	100	0.0102081	0	0	3
181	97	8.2	1.45818098	101325.009	101325.009	101325.009	101325.009	2.85016722e-06	0.00101325009	0	100	0.010223	0	0	3
182	98	8.27748944	1.46623723	101325.009	101325.009	101325.009	101325.009	2.72870238e-06	0.00101325009	0	100	0.0102077	0	0	3
183	98	8.3	1.47429347	101325.009	101325.009	101325.009	101325.009	2.7227361e-06	0.00101325009	0	100	0.0102233	0	0	3
184	98	8.37750571	1.48234972	101325.009	101325.009	101325.009	101325.009	2.60584056e-06	0.00101325009	0	100	0.0102073	0	0	3
185	99	8.4	1.49040597	101325.009	101325.009	101325.009	101325.009	2.60584056e-06	0.00101325009	0	100	0.0102231	0	0	3
186	99	8.47748317	1.49846222	101325.009	101325.009	101325.009	101325.009	2.50934681e-06	0.00101325009	0	100	0.0102077	0	0	3
187	100	8.5	1.50651847	101325.009	101325.009	101325.009	101325.009	2.50934681e-06	0.00101325009	0	100	0.0102238	0	0	3
188	100	8.57749522	1.51457472	101325.009	101325.009	101325.009	101325.009	2.41781527e-06	0.00101325009	0	100	0.0102082	0	0	3
189	100	8.6	1.52263097	101325.009	101325.009	101325.009	101325.009	2.41781527e-06	0.00101325009	0	100	0.0102232	0	0	3
190	101	8.67749776	1.53068721	101325.009	101325.009	101325.009	101325.009	2.34690378e-06	0.00101325009	0	100	0.0102078	0	0	3
191	101	8.7	1.53874346	101325.009	101325.009	101325.009	101325.009	2.34690378e-06	0.00101325009	0	100	0.0102231	0	0	3
192	102	8.7774983	1.54679971	101325.009	101325.009	101325.009	101325.009	2.27264536e-06	0.00101325009	0	100	0.0102071	0	0	3
193	102	8.8	1.55485596	101325.009	101325.009	101325.009	101325.009	2.27264536e-06	0.00101325009	0	100	0.010223	0	0	3
194	102	8.87748276	1.56291221	101325.009	101325.009	101325.009	101325.009	2.21129449e-06	0.00101325009	0	100	0.0102074	0	0	3
195	103	8.9	1.57096846	101325.009	101325.009	101325.009	101325.009	2.21129449e-06	0.00101325009	0	100	0.0102233	0	0	3
196	103	8.97750325	1.5790247	101325.009	101325.009	101325.009	101325.009	2.14364263e-06	0.00101325009	0	100	0.0102076	0	0	3
197	104	9	1.58708095	101325.009	101325.009	101325.009	101325.009	2.14364263e-06	0.00101325009	0	100	0.0102232	0	0	3
198	104	9.07748801	1.5951372	101325.009	101325.009	101325.009	101325.009	2.0829757e-06	0.00101325009	0	100	0.0102081	0	0	3
199	104	9.1	1.60319345	101325.009	101325.009	101325.009	101325.009	2.0829757e-06	0.00101325009	0	100	0.0102238	0	0	3
200	105	9.17749858	1.6112497	101325.009	101325.009	101325.009	101325.009	2.01199146e-06	0.00101325009	0	100	0.0102079	0	0	3
201	105	9.2	1.61930595	101325.009	101325.009	101325.009	101325.009	2.01199146e-06	0.00101325009	0	100	0.0102235	0	0	3
202	106	9.27749213	1.6273622	101325.009	101325.009	101325.009	101325.009	1.95894972e-06	0.00101325009	0	100	0.0102075	0	0	3
203	106	9.3	1.63541844	101325.009	101325.009	101325.009	101325.009	1.95894972e-06	0.00101325009	0	100	0.0102233	0	0	3
204	107	9.37749497	1.64347469	101325.009	101325.009	101325.009	101325.009	1.89965067e-06	0.00101325009	0	100	0.0102077	0	0	3
205	107	9.4	1.65153094	101325.009	101325.009	101325.009	101325.009	1.89965067e-06	0.00101325009	0	100	0.0102233	0	0	3
206	107	9.47748786	1.65958719	101325.009	101325.009	101325.009	101325.009	1.85162935e-06	0.00101325009	0	100	0.0102082	0	0	3
207	108	9.5	1.66764344	101325.009	101325.009	101325.009	101325.009	1.85162935e-06	0.00101325009	0	100	0.0102241	0	0	3
208	108	9.57750281	1.67569969	101325.009	101325.009	101325.009	101325.009	1.79769995e-06	0.00101325009	0	100	0.0102084	0	0	3
209	109	9.6	1.68375594	101325.009	101325.009	101325.009	101325.009	1.79769995e-06	0.00101325009	0	100	0.0102227	0	0	3
210	109	9.67748495	1.69181218	101325.009	101325.009	101325.009	101325.009	1.75468449e-06	0.00101325009	0	100	0.0102078	0	0	3
211	110	9.7	1.69986843	101325.009	101325.009	101325.009	101325.009	1.75468449e-06	0.00101325009	0	100	0.0102237	0	0	3
212	110	9.77749426	1.70792468	101325.009	101325.009	101325.009	101325.009	1.70757994e-06	0.00101325009	0	100	0.0102079	0	0	3
